487912.54373247,5171565.82032590,132,24190079,21719218.541600
490101.63121572,5175954.64511530,133,24190080,1140853.737890
491080.38308618,5176524.48835526,134,24190081,3076270.941440
492920.44986169,5178350.15132938,135,24190082,30031058.276800
487950.08289190,5176310.34492793,136,24190083,20460926.034200
507550.96549256,5161358.47515929,137,24190084,35042587.821100
512376.65981870,5159958.55633209,138,24190085,11082426.709400
513026.48683475,5157130.33708420,139,24190086,18417525.510600
517856.02536478,5158884.04819270,140,24190087,72283548.190100
523607.19425187,5160712.33971798,141,24190088,52123138.864600
519967.72659451,5167203.26027148,142,24190089,28093211.535300
521833.98144648,5168697.78610961,143,24190090,687377.418145
524593.97493682,5167448.90779800,144,24190091,17057050.793000
523616.02202135,5172475.91790198,145,24190092,37501131.680300
528103.46761053,5169575.74296434,146,24190093,23968332.308100
531407.92599683,5168428.93097427,147,24190094,70729311.296400
539431.48794379,5172247.05159839,148,24190095,114595877.641000
538800.32505332,5178516.02844340,149,24190096,33156487.704200
529247.39418655,5185290.54322617,150,24190097,99719634.288200
527173.93747089,5182205.89695080,151,24190098,392584.725114
526745.22953033,5178898.68886595,152,24190099,69786161.212400
519118.86483445,5176240.19460472,153,24190100,36213282.819900
517234.27513869,5179861.13559528,154,24190101,39920789.829800
514092.65540061,5183993.78147635,155,24190102,26595636.752000
514962.34336187,5189765.17269422,156,24190103,8793879.722680
519828.09792349,5187164.88687073,157,24190104,51920104.457400
511146.24555657,5188135.80113389,158,24190105,36845920.534400
506942.12920025,5188708.17507733,159,24190106,34850636.589400
528440.35235130,5155096.86520387,160,24190107,57665946.720500
524002.19074874,5149302.09334544,161,24190108,80301440.127500
488967.50685859,5195576.97983159,162,24200019,5732376.095730
486203.50859317,5193273.51539842,163,24200020,2523194.206920
513085.33841936,5234738.24983642,164,24210039,98446809.025300
510572.99213599,5222701.30864760,165,24210041,14597176.946200
510369.66943433,5226334.89536143,166,24210042,17775115.170600
507332.41411461,5227758.10581288,167,24210043,31169526.416900
504120.65083492,5225609.87937955,168,24210044,33806816.809400
501011.64437071,5221819.96212292,169,24210045,14988756.312000
503575.92936498,5218855.03429290,170,24210046,3972556.475840
500735.01401326,5218654.17204121,171,24210047,16784602.530900
501898.71554273,5215678.63240380,172,24210048,3155877.853510
502731.82866161,5214718.72849561,173,24210049,542268.188028
503896.87420164,5215688.72341635,174,24210051,766086.650304
505866.96676167,5219630.92026888,175,24210052,16068757.614900
508213.58718885,5216790.15968705,176,24210054,3227648.089670
509566.85284651,5217200.98001808,177,24210055,354491.606725
500183.62986930,5212478.27157926,178,24210057,361804.605735
498309.33108975,5211300.48235787,179,24210058,636958.646501
496081.05679567,5215612.75429435,180,24210059,32226646.534400
498095.95876450,5217962.18900576,181,24210060,28287951.317300
486603.23743345,5219759.54198378,182,24210061,173681934.864000
492667.70332663,5206508.80980412,183,24210064,1383389.205170
490440.85360932,5208714.50397952,184,24210065,19813462.618100
488093.71718432,5207739.99811650,185,24210067,31452690.448900
484833.71120953,5204379.12020043,186,24210068,48702404.337400
489479.85533135,5201605.31674470,187,24210069,1497987.933350
488425.20715839,5200806.51511228,188,24210070,499675.522466
488107.06087704,5200399.84494537,189,24210071,826376.135046
486903.00379508,5199768.09854632,190,24210073,549472.166975
482715.37057999,5201432.06808297,191,24210074,11539408.121100
484716.36364890,5199500.43633042,192,24210075,4291867.780250
483593.13942985,5198937.26996785,193,24210076,2643499.128950
483303.51781791,5197873.78508886,194,24210077,517649.163617
482930.68942016,5198256.20753497,195,24210078,123826.996106
484339.77625871,5197809.47676062,196,24210079,130282.424313
485862.98043055,5198432.21955785,197,24210081,880332.282997
461548.19376540,5227017.73251715,198,24220037,519963366.391000
454418.87733369,5211828.34822843,199,24220038,104427997.873000
460769.02001942,5205289.62250763,200,24220039,35133247.093800
462496.56162528,5210030.09236845,201,24220040,26927309.670200
464306.58435912,5205289.81066598,202,24220041,2045622.079120
466359.13097109,5204037.23903901,203,24220042,7990001.253320
467361.15690366,5204475.62507419,204,24220043,2277017.332470
467849.00216397,5209850.33130983,205,24220044,2644282.716000
465192.40968068,5210057.47784160,206,24220045,10542845.658400
465569.98413804,5208580.44351612,207,24220046,961465.569518
467401.71833732,5212290.08242475,208,24220047,11957866.516700
473335.02548269,5215770.51999830,209,24220048,104722814.021000
471722.64048782,5207940.06820268,210,24220049,40989513.846300
475626.65655249,5206440.30094967,211,24220050,8181750.258310
473333.50492500,5205070.94240923,212,24220051,3438845.503220
473996.25004997,5203963.55015461,213,24220052,1706741.548650
472668.11417269,5203084.69798021,214,24220053,501573.063416
472548.32781491,5202300.99779780,215,24220054,1445616.024750
471765.05936681,5202502.04564917,216,24220055,631874.215339
471324.18607043,5202868.37522940,217,24220056,316652.014475
470850.24922871,5203506.70320394,218,24220057,3194658.654880
470672.31129552,5202667.74711563,219,24220058,1623.038872
475804.14536482,5204694.20514074,220,24220059,2710975.724580
478652.24913914,5205634.35207469,221,24220060,2074093.689380
479691.11115203,5205896.77089360,222,24220061,3381593.731250
478330.67692614,5209074.04233196,223,24220062,13070945.851900
480259.23898847,5209592.45788284,224,24220063,142247.197983
478322.74255797,5212184.22630615,225,24220064,22156896.259200
483828.74197956,5213008.95075676,226,24220065,52681444.030900
481727.27356988,5217146.21576875,227,24220066,16549330.468700
446593.33662358,5214887.67753830,228,24220067,302194742.323000
450840.82641726,5199886.86208885,229,24220068,53704830.132700
445799.88065906,5199822.22395863,230,24220069,42236254.212000
448001.91212396,5195635.81460907,231,24220070,5960636.346590
449644.61595810,5195672.70596395,232,24220071,8347906.733480
450788.24710980,5193323.57506589,233,24220072,8945695.946080
447136.83087682,5193623.14941372,234,24220073,2225070.692220
443860.90570803,5193918.55219924,235,24220074,55668657.855900
450958.44209818,5192123.50079004,236,24220075,3280921.165200
448519.48562792,5190962.99506302,237,24220076,253637.132681
452003.95818937,5191094.03853953,238,24220077,11777226.008200
449865.92049301,5187732.18460162,239,24220078,20779643.774500
454360.87901527,5187801.50032657,240,24220079,20970169.644900
456258.17155632,5194210.80003601,241,24220080,6813420.719590
455115.91181395,5195246.47531193,242,24220081,2212729.882420
456019.50036267,5195747.02225875,243,24220082,300707.044263
456036.20896288,5196692.75671659,244,24220083,1089510.448460
456426.52989550,5196293.46351901,245,24220084,167069.499070
456908.62796388,5196055.87325635,246,24220085,766009.573834
458521.92535618,5196108.53650786,247,24220086,4077992.713850
477161.14118339,5201730.28238216,248,24230001,32287932.372700
479772.46225275,5200554.27988618,249,24230002,249167.866253
479712.79455373,5200171.99826399,250,24230003,193980.966439
479375.95470965,5200142.26686280,251,24230004,588628.525981
480228.66074999,5199652.34057464,252,24230005,347228.574314
480064.03382249,5199333.32352311,253,24230006,189452.263414
479587.61707520,5199232.91930208,254,24230007,812465.165437
480285.82606987,5198836.81692921,255,24230008,223698.671191
480556.50996324,5198625.29371894,256,24230009,96337.850547
480237.81597390,5198423.14688869,257,24230010,171355.847976
480555.68533491,5198269.82831886,258,24230011,93922.053099
480399.09892767,5198000.88860788,259,24230012,187237.538151
480023.12490236,5197768.09739205,260,24230013,161497.549541
479838.57149321,5197641.27509834,261,24230014,132900.238174
479531.42479371,5197460.66818450,262,24230015,211806.364020
479750.30527646,5197104.94427351,263,24230016,79022.401803
479459.39566199,5197070.82452295,264,24230017,130967.285384
479621.10547143,5196673.99449396,265,24230018,120588.663666
479875.97362071,5196720.48392546,266,24230019,152062.120478
479189.49451226,5196479.61503395,267,24230020,361660.201523
478912.77990602,5196843.79788096,268,24230021,225449.744516
478667.73802194,5196632.86241035,269,24230022,104019.608409
478385.06973629,5196504.00427440,270,24230023,157021.916875
478618.50897434,5196174.24756121,271,24230024,119702.665781
478230.06921887,5195986.32201803,272,24230025,862348.053606
478870.45421471,5195522.95964346,273,24230026,105906.057557
479525.41899892,5195473.85566637,274,24230027,1944571.302950
478790.08689529,5194723.75166622,275,24230028,846289.221159
478340.18240242,5194251.86958864,276,24230029,597409.534239
478876.24723663,5193592.54468217,277,24230030,489096.395775
479203.35977785,5193610.88549880,278,24230031,90211.160438
479334.53739279,5193400.15052860,279,24230032,121081.119954
479736.91790095,5193712.70467579,280,24230033,821688.941248
479415.14139333,5193073.60468414,281,24230034,162156.687862
479753.93073230,5193069.47279517,282,24230035,79800.744448
479561.90894184,5192673.06835418,283,24230036,129260.176768
480597.58276626,5193402.34777771,284,24230039,111929.342403
480962.41621446,5193496.76823982,285,24230040,254575.698494
481163.79119445,5193932.34426347,286,24230041,108054.318395
480923.67637924,5194020.87705612,287,24230042,110391.763992
480829.52316477,5194349.30864355,288,24230043,105881.868606
480644.75506194,5194200.96858280,289,24230044,155752.051045
480319.93453542,5194245.66269593,290,24230045,169188.415812
480263.41407285,5193846.16302089,291,24230046,355469.353691
479837.51883735,5194385.64576989,292,24230047,156415.482516
480208.78978924,5194657.07166455,293,24230048,188042.207602
480217.73350108,5194833.40726148,294,24230049,214903.174323
480580.79449606,5194819.92074388,295,24230050,54412.487923
480785.54019518,5194811.91048092,296,24230051,130223.732299
481076.38791728,5194613.22169234,297,24230052,239501.615941
481367.18770566,5194734.38080600,298,24230053,240193.147973
481213.50571983,5195276.17524442,299,24230054,109146.562963
481463.73353154,5195226.37388301,300,24230055,127764.294360
480896.39842370,5195383.25826861,301,24230056,385464.054280
481873.54307033,5195390.21599647,302,24230057,179198.004183
481813.46936762,5195082.75299847,303,24230058,153206.072260
481915.27391961,5194907.14791645,304,24230059,224844.778748
482142.23736829,5194796.02411452,305,24230060,92408.358160
481922.22500873,5194552.39344352,306,24230061,129436.862500
482106.28038420,5194247.47782989,307,24230062,131553.910358
481781.72269338,5194258.93966228,308,24230063,103530.292113
481871.41634810,5193849.25588441,309,24230064,135436.844460
481436.98733615,5193634.20100157,310,24230068,186828.151813
481513.30271075,5194139.25660465,311,24230069,180660.917882
483332.57155485,5195752.17974920,312,24230071,88102.211400
483275.33361249,5195503.98911944,313,24230072,37704.786405
482973.01929977,5195256.62309480,314,24230073,146281.897370
483026.43433020,5195565.51471193,315,24230074,134777.254490
482760.80055996,5195717.14095937,316,24230075,258621.906363
482525.23953380,5194822.92899090,317,24230076,593542.404579
482369.26260172,5195913.85067010,318,24230077,216724.877311
482707.47846188,5196124.03311022,319,24230078,168755.407997
482636.15066048,5196438.02579540,320,24230079,100836.213151
483005.52079239,5196538.37638951,321,24230080,149072.594129
482918.05864447,5196845.39504767,322,24230081,136162.550699
482554.09057118,5196755.53311573,323,24230082,108571.858485
482625.36307437,5197245.43421618,324,24230083,122714.472175
482502.32697327,5197247.11506493,325,24230084,120149.103313
482181.71466324,5197402.47700119,326,24230085,129400.251061
482502.91661646,5197762.85712305,327,24230086,129234.746744
482224.90847720,5197875.74923377,328,24230087,172927.931025
481566.68084347,5198677.98042248,329,24230088,2319624.233860
480887.67689832,5200433.29662514,330,24230089,3561655.375890
480619.16715902,5197495.57871988,331,24230090,286294.967378
480331.14694263,5197280.90092923,332,24230091,137259.898155
480033.36583974,5197289.47336276,333,24230092,145265.618983
480266.01530997,5196920.87639416,334,24230093,208784.836988
480528.40476877,5196774.61220204,335,24230094,124430.994494
480581.42971587,5196443.20754698,336,24230095,122478.462974
480338.45940482,5196388.51664428,337,24230096,99600.379194
480058.10801166,5196346.08137767,338,24230097,140322.812169
480619.22318423,5195913.17290363,339,24230098,883727.555962
480825.41434476,5196476.26967529,340,24230099,84875.383125
481495.11832596,5196816.15452026,341,24230100,2682702.672800
482259.06757783,5196439.25236952,342,24230101,146228.582186
482241.30398927,5196928.05754946,343,24230102,170700.966034
482856.05183879,5197463.14881593,344,24230103,287557.939231
483312.52379036,5196847.63732642,345,24230104,135821.365377
483576.03733226,5197031.81008705,346,24230105,134210.919955
483747.95210493,5196761.53261217,347,24230106,345230.929435
483496.82941370,5197458.10352851,348,24230107,470283.402333
483322.76883823,5196305.04026514,349,24230108,155459.225008
483087.36530530,5196076.56063919,350,24230109,105225.227017
479268.16959693,5192305.83401922,351,24230110,105730.065689
479216.93012331,5192577.27664405,352,24230111,85831.325484
479011.48339918,5192485.79213382,353,24230112,82056.928361
479195.28733372,5192857.03026467,354,24230113,74678.364358
478996.25417910,5191889.75802375,355,24230115,189930.997304
479024.81136220,5191577.18139478,356,24230116,22630.500647
478941.45935908,5191497.05393957,357,24230117,41165.757949
478955.48285344,5191301.98063924,358,24230118,48558.725736
478751.55613528,5191510.34016308,359,24230119,88146.102649
478815.75622040,5191154.38199480,360,24230120,41352.314322
478597.53503717,5191060.03280292,361,24230121,87131.472078
478751.45908365,5190960.82064487,362,24230122,51988.041405
478759.62855023,5190520.37448879,363,24230123,304532.262506
478389.38717392,5190993.65484302,364,24230124,99311.807381
478227.13903795,5190665.19917243,365,24230125,125697.582744
478016.95997274,5191010.88324026,366,24230126,111909.919819
477873.85010363,5190693.51988621,367,24230127,179223.280472
477729.28291386,5190482.62374013,368,24230128,60802.301525
477504.78156219,5190658.58630688,369,24230129,93860.222856
477323.73043123,5190403.46530876,370,24230130,59930.219170
477396.29141923,5190263.34612255,371,24230131,38997.703132
477358.13355023,5190101.63562158,372,24230132,62926.820076
477410.25531188,5189971.15869244,373,24230133,30715.813460
477519.84455192,5189828.84911203,374,24230134,36694.606633
477722.94289174,5189887.17656266,375,24230135,39036.551015
477866.68447969,5190006.89463769,376,24230136,37693.112770
477936.89867944,5189816.05040236,377,24230137,38682.404452
478106.61222455,5189954.21866023,378,24230138,46619.544010
478113.50692556,5189725.37141657,379,24230139,40440.809377
478292.65161310,5189680.72377766,380,24230140,44895.444702
478419.45631251,5189769.93810896,381,24230141,36910.609362
478342.31625081,5189971.03094796,382,24230142,40829.130981
478593.75986423,5190100.31110359,383,24230143,300625.392099
478202.78530597,5190231.40015678,384,24230144,86416.179201
478016.92932078,5190208.90985540,385,24230145,55284.184525
477914.53692497,5190308.52837475,386,24230146,40785.181699
477647.14913321,5190196.37832685,387,24230147,120956.651298
479275.64260993,5191242.06615204,388,24230149,617386.011130
478617.09734802,5189536.54183036,389,24230150,37220.278273
478607.89200246,5189366.77105967,390,24230151,121466.071824
478382.79439352,5189046.34396790,391,24230152,176780.307944
478683.79844714,5188907.63032331,392,24230153,37714.106475
478536.61928246,5188743.19920555,393,24230154,26980.477625
478748.06208726,5188620.89052569,394,24230155,128217.623039
478211.05617843,5188494.77825243,395,24230158,35244.129148
478032.33660993,5188646.62329770,396,24230159,51278.955335
478024.14705566,5188454.26183540,397,24230160,38252.668742
478086.85071162,5188242.67938517,398,24230161,56095.277877
477840.89793626,5188344.31508495,399,24230162,64838.409850
477798.45864257,5188085.89532168,400,24230163,29005.655550
477678.50108150,5188056.34236750,401,24230164,34626.864716
477897.79699128,5187846.32771054,402,24230165,81798.725457
477933.02921728,5188034.70590405,403,24230166,48328.120093
477989.45167265,5187656.36687142,404,24230167,91122.153585
478254.98290843,5187900.72724863,405,24230168,55835.487527
478434.49935137,5187853.87511595,406,24230169,36295.364018
478389.08365100,5188028.78226435,407,24230170,27844.200295
478548.13091297,5188073.33024599,408,24230171,34181.544782
478516.54664612,5188240.09373047,409,24230172,40904.662008
478271.59395781,5188222.43232853,410,24230173,86613.212934
478656.09191723,5188234.86644524,411,24230174,25188.731551
478773.02678699,5188180.97424596,412,24230175,22042.432593
478782.89970086,5188061.72153660,413,24230176,33826.419554
478712.95180126,5187840.14918825,414,24230177,110096.369044
478441.91546129,5187665.06773608,415,24230178,52048.530891
478605.33650481,5187484.79108166,416,24230179,53123.441832
478405.55459804,5187394.08411211,417,24230180,53157.087736
479198.16555122,5187436.65161705,418,24230181,570937.756024
478789.28072849,5187600.70510200,419,24230182,39683.787958
479128.01827179,5187971.43983875,420,24230183,209711.755898
478414.18111997,5186827.96484983,421,24230185,427162.809470
478153.41865548,5187120.51910402,422,24230188,31413.306557
478242.96528982,5187277.65270396,423,24230189,37250.853439
478048.47064038,5187405.63881857,424,24230190,30927.969785
478206.12505370,5187543.09547355,425,24230191,69295.481893
477870.66079743,5187332.56687248,426,24230192,41112.420960
477903.36921952,5187195.43250387,427,24230193,35760.143574
477703.15754213,5187165.02297664,428,24230194,44186.679032
477664.54700855,5186958.02374633,429,24230195,35643.159692
477529.32106958,5187097.52926050,430,24230196,35894.496050
477353.84916212,5186970.24545878,431,24230197,51019.109274
477234.48142548,5187149.62226085,432,24230198,69818.647505
477184.22260223,5186827.90832554,433,24230199,46428.049365
477039.39592109,5187036.35493463,434,24230200,35786.533788
476978.00012695,5186904.63301757,435,24230201,50358.129593
476748.07828311,5186916.19506979,436,24230202,115751.030289
476739.43723199,5186599.78662981,437,24230203,46989.304848
476417.42864863,5186692.36992967,438,24230204,164229.655966
476504.37594738,5186331.41970138,439,24230206,67594.925179
476432.08265536,5186081.38261694,440,24230208,89957.041924
476800.61930120,5185940.30884271,441,24230209,155293.273388
476444.14441481,5185680.65316986,442,24230210,109441.818653
476291.88306010,5185907.42078824,443,24230211,60293.938293
476002.55353095,5185868.71436524,444,24230212,169288.069082
475640.70822746,5185595.18870860,445,24230215,171972.914183
475415.65332724,5185498.29373861,446,24230216,175139.140842
475087.70408952,5185245.02534755,447,24230217,534230.638277
475162.81289180,5184643.88684329,448,24230218,787204.748390
475895.42518969,5184720.91244115,449,24230219,276519.331707
476336.39074158,5184742.95344596,450,24230220,217215.796073
476149.93852340,5184315.94629540,451,24230221,160129.104262
476712.43561779,5184276.71544101,452,24230222,242034.345000
476097.42449592,5183689.44096468,453,24230224,605126.828139
475878.26951861,5184099.85479840,454,24230225,210433.121472
475559.69173862,5183835.41248641,455,24230226,235185.269619
475158.70750527,5183963.69555726,456,24230227,288685.814573
475441.23636006,5184345.40141901,457,24230228,144959.333147
474699.81347282,5183675.19531709,458,24230229,307367.830993
474968.45357270,5183405.10209856,459,24230230,174485.350982
474897.05991361,5182975.95178454,460,24230231,152357.464148
475274.45120197,5183158.39223302,461,24230232,173917.464056
474967.07598557,5182670.86450197,462,24230233,288592.307250
475315.92304583,5182592.85649724,463,24230234,68350.596374
474648.27407409,5182464.04350433,464,24230235,183490.970314
474419.80692636,5182176.06804534,465,24230236,109154.997305
474124.54049066,5182562.02274565,466,24230237,205589.986303
473959.82770632,5182163.04241487,467,24230238,215634.517856
473680.34164411,5182287.39773500,468,24230239,43727.015427
473531.51423391,5182351.85675364,469,24230240,77245.032965
473749.07514942,5182597.50807247,470,24230241,109440.528719
473307.10519610,5182603.19904493,471,24230242,185546.829108
473683.98366313,5182933.41722578,472,24230243,183876.480970
473652.06969606,5183604.82371906,473,24230246,393170.649574
473763.41406267,5183878.08404278,474,24230247,109200.082137
473364.13466766,5184152.53652162,475,24230248,294499.290546
474027.32228169,5184291.09566132,476,24230249,797694.429118
473393.93863193,5184842.94166567,477,24230250,107053.241449
473650.00255543,5184924.86614869,478,24230251,73640.391107
473402.89132700,5185351.71058381,479,24230252,194228.268203
473781.25089039,5185523.32281133,480,24230253,397677.230508
473778.81934686,5185744.15071169,481,24230254,96313.919209
474015.60160417,5185607.96816003,482,24230255,67148.591828
474475.94802323,5186324.17020724,483,24230256,1363868.459950
474419.53072225,5185011.84289527,484,24230259,685296.452959
474921.64420206,5185819.83819311,485,24230260,95377.004779
475119.54922407,5185950.68132494,486,24230261,77787.292932
475259.39708119,5186062.23076471,487,24230262,85230.994747
475633.13397872,5186385.80533386,488,24230263,381653.484832
475872.72410446,5186229.69783245,489,24230264,101284.044680
476108.07902482,5186122.49001823,490,24230265,51073.605807
476199.22692882,5186381.26042305,491,24230266,88792.909693
476215.75668620,5187296.18306255,492,24230267,982855.070020
475850.67071837,5187604.50881714,493,24230268,114408.169586
474663.65022189,5187378.92169107,494,24230269,2595725.798480
475458.87838034,5187998.32850332,495,24230270,317685.495560
475279.44099108,5188218.09222206,496,24230271,50849.379732
475379.75826360,5188482.69000590,497,24230272,201867.170933
475705.96881685,5188286.96576058,498,24230273,152741.694618
476046.77982339,5188219.33745360,499,24230274,92079.851648
476266.71350636,5188333.19909636,500,24230275,72561.077174
476322.47847158,5188016.73269022,501,24230276,126505.769320
476682.06159653,5187864.25787250,502,24230277,172243.228393
476823.33670353,5187795.72739977,503,24230278,56807.700130
476996.07206207,5187976.53803072,504,24230279,60431.773908
477094.50011293,5187785.68907797,505,24230280,44740.171772
477212.33408607,5187938.12005870,506,24230281,39867.263443
477405.49388807,5188040.55515447,507,24230282,37843.270654
477283.19455545,5188157.03659431,508,24230283,46602.352786
477526.39293661,5188221.97910147,509,24230284,46830.426503
477626.90748115,5188343.68640403,510,24230285,52266.195286
